month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
786,rff,36,0.001,0,0.4071353066300476,0.5626195103657026,0.7236423535426451,0.08313447211022496,0.3102584478325463
786,rff,36,0.01,0,0.29561207782006127,0.4582738613180872,0.6450555067003426,0.0999132465081356,0.34840646662411673
786,rff,36,0.1,0,0.2114529143512242,0.38451812405090013,0.5499166388402368,0.1438224269315565,0.4118898837525569
786,rff,36,1.0,0,0.1489819004407159,0.3391502222169885,0.4392799729477907,0.2560206605445762,0.48148386875108395
786,rff,360,0.001,0,0.4830944559861625,0.6130448507344861,0.7880246533469278,-0.44400791354669483,0.28524452018806545
786,rff,360,0.01,0,0.35222349458555635,0.49680177468213543,0.708981957262364,-0.14323393317036717,0.3086555940380238
786,rff,360,0.1,0,0.22199925941279802,0.3855852038635457,0.5757463128470072,0.10514595631294463,0.39619029153648266
786,rff,360,1.0,0,0.14945129658132897,0.3394509413709447,0.44027362533666325,0.2585453360466598,0.4808892282285587
786,rff,3600,0.001,0,0.4855561398099956,0.6058537459651047,0.8014411779141862,-0.4050549409665863,0.2739404365308981
786,rff,3600,0.01,0,0.37136532852909737,0.5112165706138446,0.7264344504388414,-0.12337818400860598,0.2987531219892655
786,rff,3600,0.1,0,0.22527937393346065,0.38570324797557326,0.58407435020544,0.11291529261441538,0.3911882336955931
786,rff,3600,1.0,0,0.14888653201102417,0.3394791231680416,0.4385734551851237,0.2626771873727902,0.4818694002029196
786,rff,36,0.001,1,0.4659505845627065,0.5895836750678317,0.7903044203337191,-0.21105803291402808,0.27504687777916104
786,rff,36,0.01,1,0.329023352235674,0.47098807826749417,0.6985810627011405,-0.01028423817136273,0.31426862145891543
786,rff,36,0.1,1,0.19891122055392774,0.3721101280362015,0.5345493324884085,0.17510218417260326,0.42243836968527193
786,rff,36,1.0,1,0.13949668898266854,0.3409110748228971,0.40918790642145286,0.2810825815442457,0.4989154989524491
786,rff,360,0.001,1,0.47437668845567527,0.6057214954529286,0.7831597392807725,-0.504052601296762,0.2854075854363103
786,rff,360,0.01,1,0.3680379147469175,0.5139301527679444,0.7161243853171974,-0.17229634383014147,0.3057294688652628
786,rff,360,0.1,1,0.23236015903948676,0.3884296144890993,0.598204025573873,0.08352116484891686,0.38237768058578825
786,rff,360,1.0,1,0.15141140543520146,0.33888759633073545,0.44678945784558116,0.2543772238071493,0.4771765955160394
786,rff,3600,0.001,1,0.4827117736998291,0.6131785164249252,0.7872287772152079,-0.45366758275386776,0.28580419181760475
786,rff,3600,0.01,1,0.3693243581603577,0.5098926739476993,0.7243178359496101,-0.14298639357070714,0.29997149389913547
786,rff,3600,0.1,1,0.22488721258573566,0.3842652467710382,0.585239530442713,0.10384565564489248,0.39068880283287327
786,rff,3600,1.0,1,0.14809840600927104,0.33921398279475945,0.4365928691650592,0.26149363911774887,0.48303164171118385
786,rff_ens,36,0.001,-1,0.4365429455963771,0.5606191846601242,0.7786799980115408,-0.06396178040190176,0.27400691210994543
786,rff_ens,36,0.01,-1,0.31231771502786765,0.4574008118622125,0.6828097085274748,0.04481450416838653,0.32435161750046004
786,rff_ens,36,0.1,-1,0.20518206745257594,0.375864814584315,0.5458932560088009,0.1594623055520799,0.4152390944852188
786,rff_ens,36,1.0,-1,0.14423929471169217,0.3395729153468507,0.42476678260503054,0.2685516210444109,0.48986533929645726
786,rff_ens,360,0.001,-1,0.47873557222091884,0.6077223215451925,0.7877538067117357,-0.4740302574217284,0.28327221351588683
786,rff_ens,360,0.01,-1,0.36013070466623687,0.5047554548583317,0.7134756072469067,-0.1577651385002545,0.30643997406392365
786,rff_ens,360,0.1,-1,0.2271797092261424,0.38678617078653543,0.5873522022883317,0.09433356058093081,0.3890839334872567
786,rff_ens,360,1.0,-1,0.1504313510082652,0.3391515113752358,0.4435520584834682,0.25646127992690454,0.479019826761504
786,rff_ens,3600,0.001,-1,0.48413395675491233,0.6092333872807902,0.7946609080565364,-0.42936126186022683,0.2795122844947238
786,rff_ens,3600,0.01,-1,0.3703448433447276,0.510504046249755,0.7254493790310587,-0.13318228878965654,0.29930918728370354
786,rff_ens,3600,0.1,-1,0.2250832932595982,0.384962873550221,0.5846883134049408,0.1083804741296539,0.39092150614118926
786,rff_ens,3600,1.0,-1,0.14849246901014762,0.3393440483650847,0.43758677874435975,0.26208541324526957,0.48244864823699507
786,linlev,11,0.0,0,0.30242680357988194,0.46903318265100974,0.6447876499281855,-0.090721497861274,0.34882968053527175
786,linlev,11,0.001,0,0.300417963759385,0.4672893342271663,0.6428949726751969,-0.06968920856431851,0.3500035370567892
786,linlev,11,0.01,0,0.27693922146158384,0.44273637126958976,0.6255172139289881,-0.011030093259994697,0.36106157364930025
786,linlev,11,0.1,0,0.2472692590294286,0.409305314893285,0.6041193457111526,0.05986896507105024,0.37636359894575255
786,linlev,11,1.0,0,0.18177597188767472,0.2949031451340146,0.6163921100436863,0.055515919246200474,0.3986876149340487
786,rff_lev,36,0.001,0,0.24505039190943673,0.42133980336409,0.5815980117541439,0.6189973745554985,0.3897053303987409
786,rff_lev,36,0.01,0,0.1949334132167538,0.3698967618558525,0.5269941057032521,0.40261987228097473,0.427185013330027
786,rff_lev,36,0.1,0,0.15444932788453666,0.34108900431286904,0.4528123918731361,0.32422449751525484,0.47352683772181203
786,rff_lev,36,1.0,0,0.12940702937263482,0.3384607155245473,0.3823398800421475,0.31314145211872313,0.5147169662029247
786,rff_lev,360,0.001,0,0.37308851462628223,0.5386588807835817,0.6926248279496554,-0.6117534231524153,0.3254005900842579
786,rff_lev,360,0.01,0,0.29183509483503023,0.4271251970374664,0.6832542234904282,0.051178827991333165,0.32616265659536087
786,rff_lev,360,0.1,0,0.219825585179029,0.3715116398522692,0.5917057814566514,0.1843124615292324,0.3889222058307225
786,rff_lev,360,1.0,0,0.1451496867990659,0.33629683306419356,0.4316118158964619,0.2810177974620342,0.4860938076524971
786,rff_lev,3600,0.001,0,0.33012182896022746,0.4871920385044979,0.6776010338214501,-0.42219127533543127,0.3283220361615148
786,rff_lev,3600,0.01,0,0.2847232996205169,0.4188036507936547,0.6798491347459638,0.10123139818682092,0.3292464457676101
786,rff_lev,3600,0.1,0,0.21715137076142443,0.3637357227733558,0.59700314587119,0.2038322813046294,0.38738484206592816
786,rff_lev,3600,1.0,0,0.14378788463130338,0.336613305818054,0.4271604305179294,0.28664119072090644,0.4886368939016528
786,rff_lev,36,0.001,1,0.26527174762147454,0.44268723845887975,0.5992306183140969,-0.05724411393302811,0.3780267856813071
786,rff_lev,36,0.01,1,0.2590544920836589,0.3964116181854749,0.6534987376743617,0.13177997243654277,0.3483716064775873
786,rff_lev,36,0.1,1,0.2270344198840697,0.3673709711570745,0.6179977126907994,0.21074523124710226,0.3746664082366046
786,rff_lev,36,1.0,1,0.14850952869580414,0.33857410819440736,0.4386322672096674,0.28839181102399214,0.48189763920523576
786,rff_lev,360,0.001,1,0.2812256068140547,0.4428773240631081,0.6349966266820679,-0.18938440648989907,0.35500614221287896
786,rff_lev,360,0.01,1,0.27179725576148195,0.40226840793604063,0.6756614499160393,0.10578063860105666,0.3343282984836612
786,rff_lev,360,0.1,1,0.2154812491509867,0.36197399766786476,0.5952948292951835,0.20193943875168813,0.38872403516510745
786,rff_lev,360,1.0,1,0.1444293147382772,0.3367150258959405,0.4289363516046715,0.28553334867507796,0.4876073958870736
786,rff_lev,3600,0.001,1,0.3211526202154043,0.47960937103593604,0.6696128966824151,-0.4213730305214741,0.33308810356965307
786,rff_lev,3600,0.01,1,0.2880886156417918,0.42535697468808537,0.6772866857374266,0.0646992182615917,0.32997556483837676
786,rff_lev,3600,0.1,1,0.2163449799538771,0.3645431813769693,0.5934687329404679,0.19286737554885441,0.38923611127568697
786,rff_lev,3600,1.0,1,0.14310195862995242,0.3366955610867567,0.42501884541649537,0.28563171343053684,0.48986734390310527
786,rff_lev_ens,36,0.001,-1,0.25516106976545566,0.40534032164023054,0.6294983650600888,0.2808766303112351,0.3613149980841018
786,rff_lev_ens,36,0.01,-1,0.22699395265020633,0.3727266869003994,0.6090091228451908,0.2671999223587588,0.3786927221108556
786,rff_lev_ens,36,0.1,-1,0.1907418738843032,0.3504789630337225,0.5442320196146846,0.2674848643811785,0.4199634079572383
