method,P,kappa,sharpe,hjd,real_sr,t_vs_fm
rff_lev,36,0.05,0.22910793797768736,0.24444674402434713,0.1593637360738087,7.381419743156435
rff_lev,36,0.1,0.22131315772150462,0.25537769846848224,0.12738153304358174,2.4654489098920274
rff_lev,36,1.0,0.18830696039694297,0.2747248910029144,0.0406229622768573,-9.241268426075129
rff_lev,360,0.001,0.171687237701804,0.2817267863106966,0.22783731791434697,-9.963996027419398
rff_lev,360,0.01,0.23585926009736097,0.21352049887118407,0.22389837101498758,14.095131379170494
rff_lev,360,0.05,0.23829900723441272,0.23754338228171254,0.17362525618463753,15.277671519942878
rff_lev,360,0.1,0.22900467824317014,0.2512972928858384,0.13678095948401464,6.951436027680004
rff_lev,360,1.0,0.1893973066647695,0.2743250290403574,0.04137697575452028,-8.910057726545956
rff_lev,3600,0.001,0.18291743312503084,0.26735686197077313,0.22725273073899685,-7.7883447123360865
rff_lev,3600,0.01,0.23953255144764213,0.2089672536137032,0.23475387789795268,18.325728190989892
rff_lev,3600,0.05,0.2415040977676471,0.23411095155286035,0.1865734872782482,18.939240858876904
rff_lev,3600,0.1,0.2327713834577091,0.2486332638787223,0.15002185490250255,9.851190662580754
rff_lev,3600,1.0,0.19071135165180975,0.2738589261652494,0.04466650856161588,-8.661511449169138
rff_lev_ens,36,0.001,0.18680421463756314,0.259180643355992,0.16834013122741737,-7.099699223411372
rff_lev_ens,36,0.01,0.23309137793826368,0.22081014876368388,0.20087549722296197,10.157113820529101
rff_lev_ens,36,0.05,0.23498166899970913,0.24284951552705078,0.1644460303372866,11.471021481124893
rff_lev_ens,36,0.1,0.2253396622639145,0.2546569630248257,0.1301927284208625,4.605845964619954
rff_lev_ens,36,1.0,0.1884606207484882,0.2747094859168485,0.04057577871984633,-9.203994652278443
rff_lev_ens,360,0.001,0.17850408550541497,0.2708841234321184,0.23402720084556156,-8.531322322914251
rff_lev_ens,360,0.01,0.23690583273332882,0.2129143177302865,0.22413329845981492,14.942345422303749
rff_lev_ens,360,0.05,0.23873100466387723,0.237420121264135,0.17360036288040281,15.673768531501207
rff_lev_ens,360,0.1,0.2293198244532627,0.2512417371343437,0.13669373266410156,7.154154906977029
rff_lev_ens,360,1.0,0.18940979950504885,0.27432385034006634,0.0412959161582415,-8.906979123980092
rff_lev_ens,3600,0.001,0.18368471907993447,0.26593227514380763,0.2274430145620428,-7.620337225760211
rff_lev_ens,3600,0.01,0.2396355983926581,0.20890490535500922,0.23432018708086036,18.42301848457927
rff_lev_ens,3600,0.05,0.24152965126930576,0.23410444905144367,0.18621056293299362,18.95502424590745
rff_lev_ens,3600,0.1,0.23278462405123157,0.24863095049834677,0.1497262384151954,9.858653171190282
rff_lev_ens,3600,1.0,0.19071168070904768,0.2738588890966787,0.04457678004448923,-8.661400727288475
