month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
465,rff_lev,360,0.001,0,0.19163404131353318,0.5642665515525928,0.3396161632941871,-0.5730980307507292,0.3642121499861881
465,rff_lev,360,0.01,0,0.15287622090450187,0.339429544275813,0.4503916158231589,-0.32284075165143045,0.2251909982583672
465,rff_lev,360,0.1,0,0.1052848141784044,0.24176203348451392,0.4354894466303719,-0.12834893449962878,0.2513240301963824
465,rff_lev,360,1.0,0,0.08887996854627458,0.23562045199778647,0.377216696567196,-0.08145916952393105,0.2780165947379215
465,rff_lev,3600,0.001,0,0.17952767095396235,0.49697391088095705,0.36124164070448683,-0.48663608584155227,0.31251779644858574
465,rff_lev,3600,0.01,0,0.14893817738030665,0.33158493054261956,0.4491705251399029,-0.33376386650701456,0.22661467770575106
465,rff_lev,3600,0.1,0,0.10422095354211351,0.241963301945686,0.4307304153317771,-0.13039468318605174,0.25332622518350245
465,rff_lev,3600,1.0,0,0.0887126379549698,0.23577563595543732,0.3762587156025608,-0.08158614670232797,0.27839469235522374
465,rff_lev,36,0.001,1,0.06226602721260842,0.6592719040284357,0.0944466567316704,-0.21954441389943258,0.7063443327829461
465,rff_lev,36,0.01,1,0.1101057703565485,0.36147690432416885,0.30459973801758233,-0.22209188686602396,0.3149371779345391
465,rff_lev,36,0.1,1,0.1023592027551902,0.2465643526841363,0.41514193613510086,-0.11864866676973457,0.2589128665148877
465,rff_lev,36,1.0,1,0.08867590579421702,0.23600177703796746,0.3757425342604562,-0.08060127386787493,0.2785683290671121
465,rff_lev,360,0.001,1,0.2713396618465661,0.6384804814663994,0.4249772228328418,-0.2786767809615073,0.33096309923348444
465,rff_lev,360,0.01,1,0.1748259157649614,0.36331692096135443,0.48119398155847914,-0.31591360779924615,0.2052713399720164
465,rff_lev,360,0.1,1,0.10862523093030739,0.24194844901362844,0.4489602284005084,-0.13669406104791162,0.24544791653619102
465,rff_lev,360,1.0,1,0.08920910142614055,0.23548340614560154,0.37883391822089474,-0.08253523130789217,0.27735238111695554
465,rff_lev,3600,0.001,1,0.18900765905480552,0.49507490947555294,0.3817758796442073,-0.38218082897985395,0.2951676286860363
465,rff_lev,3600,0.01,1,0.14996277551585643,0.3279234323186569,0.4573103375245577,-0.31537057727754425,0.2224569460943978
465,rff_lev,3600,0.1,1,0.10384167178952051,0.24004589906249416,0.4325909011363119,-0.13011927619419283,0.25308166849976543
465,rff_lev,3600,1.0,1,0.08864567167734876,0.2355296577433198,0.37636734382705556,-0.08160734832563057,0.27840081705115893
465,rff_lev_ens,36,0.001,-1,0.11365224072291456,0.5636345157604387,0.20164173333064672,-0.6741559581431992,0.4956561033540571
465,rff_lev_ens,36,0.01,-1,0.1181207298854994,0.32369098310393224,0.3649181968333441,-0.3279702391864494,0.2748467852225173
465,rff_lev_ens,36,0.1,-1,0.09815922862987654,0.24448497796998042,0.4014939054534844,-0.12365445398031824,0.2654495669804839
465,rff_lev_ens,36,1.0,-1,0.08803495632249582,0.23627364978750615,0.37259743691973474,-0.0807911422158623,0.27986536409566404
465,rff_lev_ens,360,0.001,-1,0.23148685158004967,0.5807412975743536,0.39860580355990943,-0.42588740585611823,0.32023279962473133
465,rff_lev_ens,360,0.01,-1,0.16385106833473165,0.3484511080388887,0.4702268540826254,-0.31937717972533836,0.21292309624054162
465,rff_lev_ens,360,0.1,-1,0.1069550225543559,0.2416297857897951,0.4426400586532035,-0.13252149777377017,0.24827417074375607
465,rff_lev_ens,360,1.0,-1,0.08904453498620757,0.23554841616271813,0.37803070993563853,-0.08199720041591162,0.27768280121730265
465,rff_lev_ens,3600,0.001,-1,0.1842676650043839,0.49316016578013927,0.373646692880978,-0.4344084574107032,0.30098607709173725
465,rff_lev_ens,3600,0.01,-1,0.14945047644808154,0.32929491105475556,0.4538499425010268,-0.32456722189227943,0.22422951608299765
465,rff_lev_ens,3600,0.1,-1,0.10403131266581701,0.2409861894936189,0.4316899357777167,-0.1302569796901223,0.25319411783203616
465,rff_lev_ens,3600,1.0,-1,0.08867915481615928,0.23565239643782615,0.3763134012496925,-0.08159674751397926,0.27839762043552296
466,ff,6,0.0,0,0.12604060832676817,0.43251282920780737,0.29141472764547766,0.3576299049924242,0.34889655338488545
466,fm,6,0.0,0,0.27343519933279375,0.5222816687880426,0.5235397213294918,0.5765913559119467,0.1986987387822978
466,linrank,6,0.0,0,0.40524549176036173,0.6905232646324616,0.5868672534531592,0.9647644490567042,0.22857949173174455
466,linrank,6,0.001,0,0.25560596737426916,0.550739915135395,0.4641137501563337,1.0680426638105422,0.25546111759383766
466,linrank,6,0.01,0,0.1746824796951937,0.3827993021835938,0.45632914871776464,0.86151081602443,0.22570850273601872
466,linrank,6,0.1,0,0.06335877424369316,0.13704656643009847,0.4623156631655542,0.3372497741361066,0.2941027348182544
466,linrank,6,1.0,0,0.009397529901118381,0.0205833642372015,0.45655947165982147,0.05122534602585457,0.379741116311025
466,rff,36,0.001,0,0.5346886978960795,0.9622638173685425,0.5556570747492798,1.782805700710731,0.5404904497440238
466,rff,36,0.01,0,0.30495108927140796,0.48370717850408523,0.630445655602013,0.7361271770064336,0.11508981050308323
466,rff,36,0.1,0,0.13879693087158437,0.2387063326737123,0.5814547495114254,0.12152319877132699,0.19667562719643364
466,rff,36,1.0,0,0.07689227404609351,0.18666160932185816,0.4119340571713875,-0.10164392443348491,0.28499461777211654
466,rff,360,0.001,0,0.370946690460495,0.7663905812121984,0.484017809657537,0.6097774278825875,0.3810867768750735
466,rff,360,0.01,0,0.2707673961937147,0.43317189576047077,0.625080710091681,0.49699742793694485,0.1174422693925128
466,rff,360,0.1,0,0.12889357507153065,0.22465409288967944,0.5737423850756471,0.06946645955394756,0.2073200526654418
466,rff,360,1.0,0,0.07512852431828293,0.18536653087510513,0.4052971373181843,-0.10985289850608589,0.28777218496004625
466,rff,3600,0.001,0,0.3671226500483407,0.746533697825994,0.4917696965554951,0.49128937022159125,0.35587048973328544
466,rff,3600,0.01,0,0.26508229252278015,0.4287220191377512,0.618308089367361,0.4665826692578177,0.1219307941188208
466,rff,3600,0.1,0,0.12652850763425055,0.22284856154050828,0.5677779868067528,0.060421655668291184,0.21063811701802124
466,rff,3600,1.0,0,0.07481333629700698,0.18532780536465823,0.40368112140432105,-0.11106087061286936,0.2883409457968538
466,rff,36,0.001,1,0.41479797043140443,0.7736289048671988,0.5361717586064195,1.8515514435199318,0.33898728551892265
466,rff,36,0.01,1,0.2873624081070248,0.4495036833701843,0.6392882166226218,0.7807691715928008,0.10793008640407963
466,rff,36,0.1,1,0.14081143432538945,0.23868604323050557,0.5899441476324782,0.10822671483333707,0.19320020628072743
466,rff,36,1.0,1,0.07738363457824952,0.1874948196784617,0.4127241206501392,-0.10458822686219996,0.28439945281199797
466,rff,360,0.001,1,0.41674290591903584,0.8111797300006481,0.5137491612601105,0.6716028982086375,0.39622557982139317
466,rff,360,0.01,1,0.2873756220985017,0.4580317008427237,0.6274142631825806,0.4899475157619799,0.11565073061807377
466,rff,360,0.1,1,0.13058086037634106,0.2277317040791524,0.5733978099551533,0.05542450156365626,0.205775557048436
466,rff,360,1.0,1,0.07522411855474416,0.18593388769814623,0.4045745478998778,-0.11212160157935797,0.28780602915909476
466,rff,3600,0.001,1,0.3708866272374276,0.7342072885413018,0.5051524726406524,0.5158620031369249,0.33286816599756786
466,rff,3600,0.01,1,0.269894838724976,0.4308743974472944,0.6263886652907712,0.4634997114165469,0.11673048055769583
466,rff,3600,0.1,1,0.12833338507988407,0.22443220032912112,0.5718136029129872,0.062006831837618924,0.20819668777256245
466,rff,3600,1.0,1,0.07503024600067167,0.1854883835206918,0.40450105055932956,-0.11086345048972646,0.28799917389639523
