method,P,kappa,sharpe,hjd,real_sr,t_vs_fm
rff_ens,360,0.01,0.40422565238969216,0.37710753109096484,0.6093467951925008,3.9535379803842354
rff_ens,360,0.1,0.37309282954708284,0.40584452451740816,0.5268191489558441,2.672270088651187
rff_ens,360,1.0,0.36496598690136617,0.41415536529545904,0.5097250904297937,1.9169595125947247
rff_ens,3600,0.001,0.37979793483673707,0.4473480181367872,0.5984289938093166,1.692189521859916
rff_ens,3600,0.01,0.4033225097298634,0.3783358137640766,0.6038898760017457,3.9812783645474186
rff_ens,3600,0.1,0.3728378252480252,0.4061747097181297,0.5252332520513989,2.653935513362245
rff_ens,3600,1.0,0.364935203296205,0.41419537183495553,0.5095468489449365,1.9139899998946033
rff_lev,36,0.001,0.3716129476364362,0.49368432661939643,0.4977866786146695,1.8035360100772238
rff_lev,36,0.01,0.39867349258115914,0.386959780748437,0.5551659796391576,4.917621322641898
rff_lev,36,0.1,0.3707429443476112,0.40892905052645134,0.5197307648521908,2.5424051340710383
rff_lev,36,1.0,0.36468402343292655,0.4145216222298911,0.5129660971457459,1.8932499200449802
rff_lev,360,0.001,0.4242807212674833,0.41523655634783446,0.5170865381068022,6.8876280031188575
rff_lev,360,0.01,0.40698904743938935,0.3784594075278477,0.5321632995233082,6.4102398102037865
rff_lev,360,0.1,0.371606236175525,0.408149210882616,0.5164559697953139,2.69581914464977
rff_lev,360,1.0,0.3647748298014106,0.4144397872769653,0.5126328323924392,1.9079310606117545
rff_lev,3600,0.001,0.425141208780344,0.39738119322354276,0.4948299368991898,6.462973367469462
rff_lev,3600,0.01,0.4042910829900406,0.3789581742936964,0.5304975956322838,6.129225514301479
rff_lev,3600,0.1,0.3708447589031215,0.4086083708565722,0.516239321806666,2.609855374912654
rff_lev,3600,1.0,0.3646867211598921,0.4144962086352649,0.5126075038928792,1.8978875043227086
rff_lev_ens,36,0.001,0.40319724450772654,0.4301499315722218,0.5331367087338087,4.077263946896494
rff_lev_ens,36,0.01,0.4020962308076324,0.3822077364126816,0.5534034955427026,5.1836511053785514
rff_lev_ens,36,0.1,0.37080045013049323,0.40885105183971227,0.5151985092935237,2.5482944219918067
rff_lev_ens,36,1.0,0.3646846335023617,0.41452078943404613,0.5084469801357357,1.8933154331321358
rff_lev_ens,360,0.001,0.4297533053934919,0.4047453440281359,0.5167207048941216,7.356679152356459
rff_lev_ens,360,0.01,0.4074202781455359,0.37786238435473946,0.5277815064334956,6.448677501933029
rff_lev_ens,360,0.1,0.37161354048014117,0.4081387330104044,0.5119113792564345,2.6966408994116264
rff_lev_ens,360,1.0,0.36477490868612106,0.4144396708224268,0.5081162201650532,1.9079400542717324
rff_lev_ens,3600,0.001,0.4256426150736227,0.39647269130566154,0.4913319062734356,6.503545920852365
rff_lev_ens,3600,0.01,0.40432561193613076,0.3789094731144237,0.5258765137490138,6.132776792803327
rff_lev_ens,3600,0.1,0.37084530745104066,0.40860755900395257,0.5116917322664736,2.6099183886328654
rff_lev_ens,3600,1.0,0.3646867269957157,0.4144961997879573,0.5080910594087118,1.8978881767752176
