r,J0,J1
0.022088687226703624,296.1356687614474,197.6469059379213
0.022448975572765067,293.0499618923624,196.02874814044085
0.022809263918826515,290.0125501237648,194.42544641832572
0.023169552264887962,287.0221546677387,192.83684684659917
0.023529840610949405,284.0775442778337,191.2627972605706
0.02389012895701085,281.1775335128906,189.70314689360788
0.024250417303072296,278.32098100329307,188.15774599307875
0.024610705649133743,275.5067877325813,186.62644545562247
0.024970993995195187,272.73389534054473,185.10909652325287
0.025331282341256634,270.0012844502974,183.60555057542757
0.02569157068731808,267.30797302230917,182.11565903991837
0.02605185903337953,264.65301474234064,180.63927342920002
0.026412147379440976,262.0354974556506,179.17624549218863
0.02677243572550242,259.45454166368273,177.72642745665118
0.027132724071563866,256.90929909901763,176.2896723280741
0.027493012417625314,254.39895138843215,174.86583420751822
0.027853300763686757,251.92270880347183,173.4547685939514
0.0282135891097482,249.4798090860241,172.056332644324
0.028573877455809648,247.06951632705685,170.67038537511004
0.028934165801871095,244.69111987351025,169.29678779980756
0.02929445414793254,242.3439332429583,167.93540300604883
0.029654742493993986,240.0272930370932,166.58609618226146
0.030015030840055433,237.7405578600219,165.2487346069379
0.03037531918611688,235.48310726107934,163.92318761380037
0.030735607532178327,233.254340730082,162.6093265443584
0.03109589587823977,231.05367677293606,161.30702469645058
0.031456184224301215,228.88055208713072,160.01615727423925
0.03181647257036266,226.73442084222725,158.73660134236374
0.03217676091642411,224.61475405396328,157.4682357849166
0.03253704926248556,222.5210390264642,156.21094126862923
0.032897337608547,220.45277882889388,154.96460020908788
0.03325762595460845,218.4094917724967,153.72909673871737
0.03361791430066989,216.39071086118636,152.50431667551769
0.033978202646731334,214.39598320150148,151.2901474919036
0.034338490992792785,212.42486937272366,150.08647828338837
0.034698779338854235,210.47694277171436,148.89319973716013
0.03505906768491568,208.55178895674194,147.7102041008103
