r,J0,J1
0.022088687226703624,56.18435579449097,55.187019008939764
0.022448975572765067,55.63933604965667,54.680693085631646
0.022809263918826515,55.1017472707289,54.18024563227581
0.023169552264887962,54.57142316162705,53.68557212009977
0.023529840610949405,54.04820259978776,53.196572181358164
0.02389012895701085,53.53192894500066,52.713149484839434
0.024250417303072296,53.02244958530394,52.23521160196792
0.024610705649133743,52.519615741346655,51.76266985150201
0.024970993995195187,52.023282508316704,51.29543910642385
0.025331282341256634,51.53330907953278,50.83343754698424
0.02569157068731808,51.049559073281706,50.37658634923161
0.02605185903337953,50.57190087661527,49.92480930796091
0.026412147379440976,50.10020792590105,49.47803240518482
0.02677243572550242,49.634358861031856,49.036183347536586
0.027132724071563866,49.17423751425358,48.599191105764746
0.027493012417625314,48.719732721261344,48.16698549430909
0.027853300763686757,48.270737967727236,47.73949682741023
0.0282135891097482,47.827150905787796,47.31665568021786
0.028573877455809648,47.38887279018915,46.89839277030026
0.028934165801871095,46.955807891548716,46.48463895933622
0.02929445414793254,46.52786294415357,46.075325359667254
0.029654742493993986,46.10494667829381,45.670383518642865
0.030015030840055433,45.68696947362873,45.26974564726081
0.03037531918611688,45.27384315263237,44.87334485913228
0.030735607532178327,44.86548091450253,44.48111539061911
0.03109589587823977,44.46179739293629,44.092992781411695
0.031456184224301215,44.06270880836905,43.70891400469813
0.03181647257036266,43.66813317819294,43.32881754537149
0.03217676091642411,43.2779905474388,42.95264343194618
0.03253704926248556,42.89220320651262,42.580333232267655
0.032897337608547,42.510695870057944,42.21183002473119
0.03325762595460845,42.13339579978406,41.84707835612526
0.03361791430066989,41.76023286235109,41.48602419523177
0.033978202646731334,41.39113952001946,41.12861488877425
0.034338490992792785,41.02605075649241,40.77479912386174
0.034698779338854235,40.66490394362601,40.42452689909749
0.03505906768491568,40.30763865722292,40.07774950508879
